,Lon,Lat,City nbr,City,wind,temp,humidity,clouds
737,109.3902003794895,-11.004727318144703,737.0,bambanglipuro,3.94,74.9,99.0,32.0
740,161.27477532740204,-13.533333291562784,740.0,kirakira,22.73,80.34,100.0,92.0
741,103.55145825291032,27.913949863564795,741.0,zhaotong,2.93,44.75,100.0,92.0
743,29.417819142195555,85.17488825673885,743.0,mehamn,7.4,15.27,85.0,68.0
748,-61.51916739781559,-29.796472233803414,748.0,rafaela,3.27,79.04,83.0,48.0
751,75.43471628633841,24.684506574151072,751.0,rampura,6.17,61.94,73.0,0.0
754,141.62179630046307,50.00032314438732,754.0,boshnyakovo,3.27,11.94,92.0,0.0
755,-127.14177679663133,36.11165077862661,755.0,pacifica,5.82,58.12,82.0,90.0
760,-86.74378480002885,-18.413584021595312,760.0,pisco,25.28,75.2,69.0,0.0
761,112.76605457539523,1.508521644603121,761.0,kapit,2.82,72.92,98.0,80.0
763,106.7216922780529,19.04041903651131,763.0,ha tinh,6.85,65.9,100.0,92.0
764,-17.934239521552684,64.47092127634136,764.0,akureyri,3.71,17.6,92.0,90.0
767,97.65635583102079,51.37213935343755,767.0,kungurtug,9.31,29.4,74.0,0.0
768,20.790900762450548,73.75227971157784,768.0,skjervoy,12.75,15.8,78.0,75.0
769,15.010730231043851,-1.5618947577090125,769.0,ewo,1.92,69.14,99.0,92.0
772,148.35766966601324,-20.149877959767934,772.0,bowen,14.99,75.2,73.0,75.0
775,-36.73590607884708,14.754065112594375,775.0,porto novo,6.93,71.6,88.0,40.0
780,65.36450048321717,51.458623941178274,780.0,derzhavinsk,9.53,3.84,79.0,0.0
783,16.43610603950478,-12.626398869529794,783.0,kuito,10.76,61.31,46.0,12.0
784,21.42404870731133,-5.551839575947639,784.0,luebo,2.04,73.46,89.0,44.0
785,-114.28390376148202,32.52384728549369,785.0,fortuna foothills,8.05,69.8,49.0,90.0
786,-78.81909717904067,27.017710171762985,786.0,freeport,5.82,73.4,64.0,90.0
787,173.38721487406536,87.93392163503958,787.0,pevek,6.85,-8.0,95.0,48.0
788,122.00914280643241,14.131293988941124,788.0,alabat,24.29,76.52,92.0,68.0
790,99.17684678037415,53.548640627659324,790.0,orlik,2.04,21.35,87.0,88.0
791,159.7752001987099,-43.99962914367302,791.0,te anau,8.52,62.7,66.0,8.0
793,136.39256704730576,38.17818587233194,793.0,wajima,13.22,45.02,84.0,12.0
798,-91.18647292794645,18.458070946158614,798.0,candelaria,13.87,86.0,48.0,40.0
801,31.483410737413777,65.82629670297561,801.0,pyaozerskiy,5.39,19.05,86.0,56.0
802,-62.51838436663286,80.56212869986925,802.0,narsaq,16.11,28.4,16.0,40.0
804,101.46745198234498,-0.016663741263954535,804.0,sijunjung,1.92,68.6,98.0,76.0
811,119.88977642154782,48.030996907847424,811.0,hailar,7.74,5.33,71.0,24.0
812,-37.815221602400925,-21.0558204600013,812.0,vila velha,4.7,82.4,83.0,20.0
819,103.83848541878268,34.0692649875233,819.0,linxia,2.48,16.4,61.0,0.0
820,41.15086358162972,-7.4783857616929765,820.0,kilindoni,11.54,82.82,100.0,92.0
823,-5.100445607104376,-40.84816806513579,823.0,saldanha,22.73,45.15,96.0,92.0
824,94.62856597267381,74.70333826244905,824.0,talnakh,7.18,-14.43,86.0,64.0
826,118.69574886578727,10.437269884731293,826.0,caruray,17.13,75.57,100.0,92.0
828,-59.384013690036014,-34.17451829980571,828.0,zarate,25.28,75.2,69.0,0.0
833,-67.3224567388395,-8.835058430932676,833.0,boca do acre,3.94,78.77,84.0,68.0
836,-126.53409683112777,60.33604130090106,836.0,fort nelson,4.7,42.8,41.0,20.0
840,-48.86419839296295,-3.2585654010521807,840.0,mocajuba,3.38,76.2,93.0,80.0
842,-5.816272793231207,81.25554921542638,842.0,klaksvik,4.7,35.6,74.0,76.0
846,86.30264146111102,-7.383891430749799,846.0,hambantota,15.9,80.03,100.0,88.0
851,137.55054282434753,2.808845255580323,851.0,biak,4.05,82.5,86.0,8.0
853,-85.77163784301256,32.17373867397126,853.0,tuskegee,6.93,69.49,60.0,40.0
855,-49.37560179303597,81.30560525343856,855.0,upernavik,4.61,-4.4,100.0,48.0
856,86.81957228719597,3.873736395277035,856.0,wattegama,3.27,66.17,95.0,20.0
859,39.358766296534185,24.759761287014214,859.0,umm lajj,5.95,61.85,100.0,0.0
861,173.83230672078946,-34.64130093251343,861.0,kaeo,18.03,67.74,74.0,92.0
864,32.8578944017072,38.99993967796598,864.0,kulu,2.71,71.75,92.0,68.0
869,108.03512482209595,-9.338281448645319,869.0,kawalu,1.36,65.99,91.0,8.0
870,70.22851638756575,42.49320830235291,870.0,aksu,11.18,17.6,92.0,90.0
872,81.03483356686405,-1.4813042106095935,872.0,matara,2.15,48.26,85.0,12.0
873,51.14153310716648,7.446981638879578,873.0,eyl,11.21,69.77,100.0,0.0
875,130.5020088564517,-42.46296461441298,875.0,port lincoln,17.92,70.35,84.0,8.0
876,158.37816173856743,-1.4081072938181762,876.0,kieta,3.94,83.72,94.0,24.0
880,35.47166416405548,-32.54442344342054,880.0,richards bay,13.22,73.55,80.0,44.0
882,124.48977001447571,25.147933442080628,882.0,ishigaki,10.29,64.4,48.0,75.0
886,-8.307246445662145,38.861297824736596,886.0,santo andre,4.72,78.14,90.0,76.0
888,121.14990251506731,17.665624220121614,888.0,conner,3.38,64.55,89.0,80.0
893,67.69876563489555,31.963015349742477,893.0,uruzgan,0.92,36.6,95.0,76.0
894,-11.886694130344779,58.599231171415255,894.0,ballina,10.98,43.35,96.0,8.0
898,80.99886891509124,15.768217387586233,898.0,avanigadda,3.49,71.66,90.0,0.0
903,63.57694151458284,17.513789779821266,903.0,sur,10.42,75.39,90.0,0.0
906,-130.2171951745987,52.6248428801633,906.0,prince rupert,18.34,46.4,70.0,90.0
912,161.040893622243,-1.701967242848312,912.0,buala,15.68,76.02,100.0,92.0
914,82.86791910034219,9.169665206310157,914.0,trincomalee,6.29,78.54,82.0,76.0
916,-135.88470640854322,56.62635993150147,916.0,sitka,4.94,66.17,28.0,0.0
917,-28.572242819903323,-3.489855748605436,917.0,natal,11.41,82.4,74.0,20.0
924,-144.83151593833938,-20.227026248401387,924.0,tautira,5.82,86.0,66.0,75.0
926,139.89681420000562,-7.94400307491415,926.0,merauke,7.52,82.32,95.0,44.0
927,134.4638320401321,-1.479844906007358,927.0,manokwari,3.6,82.32,100.0,20.0
928,50.55663323417937,16.480834622258897,928.0,salalah,3.36,77.0,69.0,75.0
930,-111.8603735864915,34.82323817200438,930.0,sedona,3.36,44.58,87.0,90.0
934,-34.853375332292444,-50.21303599126209,934.0,chuy,9.64,73.28,70.0,0.0
935,69.03562352729102,-46.42014103191408,935.0,souillac,11.41,55.2,76.0,0.0
939,17.923089193636116,-31.04898743411748,939.0,vredendal,2.15,48.62,93.0,0.0
943,17.584214803767992,0.21623621242721924,943.0,mbandaka,2.82,76.16,87.0,36.0
945,111.5777223499087,7.36680088642224,945.0,miri,3.6,62.21,47.0,0.0
953,-106.39528964382666,49.498858938127825,953.0,gravelbourg,5.95,20.09,86.0,0.0
957,132.0509694399584,37.619748877357736,957.0,izumo,6.93,37.4,86.0,75.0
960,103.38762749565745,11.024662822118643,960.0,kampot,6.17,73.28,67.0,0.0
961,-75.93041552406719,2.8061249259578602,961.0,paez,13.87,84.2,54.0,40.0
964,91.514796156886,45.14513022926343,964.0,hami,2.59,33.59,72.0,0.0
970,142.46292485139105,-25.187425657570074,970.0,mount isa,13.87,78.8,65.0,0.0
971,-72.19337620099884,12.466999971462826,971.0,manaure,17.22,93.2,44.0,0.0
972,-107.20334935129452,51.78480838653351,972.0,outlook,6.4,23.69,93.0,0.0
977,53.18206108341576,53.60362809669749,977.0,asekeyevo,4.72,-1.43,69.0,44.0
980,-178.5253648507964,58.85432501718779,980.0,egvekinot,3.6,-6.78,71.0,48.0
981,25.768688237788837,-9.393020963075983,981.0,bukama,3.6,67.79,99.0,80.0
982,44.93943060742916,62.79984077521107,982.0,verkhnyaya toyma,6.51,0.38,75.0,12.0
984,137.87789108957008,64.27040240557037,984.0,khandyga,2.71,-18.71,53.0,12.0
985,132.5050154091224,48.38026227029101,985.0,babstovo,2.71,8.07,60.0,0.0
988,-106.27661362016696,63.05322078982394,988.0,la ronge,4.7,35.6,43.0,75.0
998,-67.5935235896373,-43.338516552639426,998.0,trelew,4.72,56.81,35.0,0.0
1000,33.37593739385744,30.25983857041126,1000.0,suez,2.82,47.09,86.0,8.0
1006,34.03480408001758,87.565251364983,1006.0,berlevag,7.4,15.05,100.0,64.0
1015,-150.01248063194765,64.66282668826244,1015.0,college,0.92,22.96,73.0,1.0
1017,166.92435461728587,-29.179432509784334,1017.0,vao,4.61,30.62,96.0,56.0
1019,87.89400992706578,4.621097029766304,1019.0,kalmunai,3.38,73.14,100.0,92.0
1027,-28.436071776850554,-9.569102643917958,1027.0,olinda,3.36,86.0,66.0,75.0
1035,10.882030144935044,73.17458437563639,1035.0,gravdal,3.36,35.6,64.0,88.0
1044,3.8078129167855934,51.92088849146771,1044.0,goedereede,18.34,49.53,100.0,44.0
1048,-133.36032757615712,60.72686204292481,1048.0,whitehorse,12.75,30.2,54.0,75.0
1050,16.75408524756756,42.14778105212616,1050.0,vieste,10.76,53.34,100.0,0.0
1054,13.283888013210486,66.99677620090486,1054.0,ornes,13.87,49.05,93.0,0.0
1058,109.03111934143413,22.18436960150909,1058.0,qinzhou,5.39,52.4,90.0,0.0
1071,11.904069267099771,5.593441281088843,1071.0,foumban,2.37,63.87,87.0,44.0
1072,-2.2969866179751364,56.05887966798264,1072.0,coldingham,2.24,41.0,100.0,36.0
1074,141.14468684714507,46.5632969791387,1074.0,gornozavodsk,2.93,-10.88,54.0,24.0
1078,155.19260436127092,-35.35698657631525,1078.0,nelson bay,3.36,73.4,60.0,44.0
1084,-10.099810138453762,68.88158175830964,1084.0,hofn,16.13,32.64,100.0,0.0
1094,100.20069988462211,56.19730697638144,1094.0,chunskiy,5.5,14.24,81.0,68.0
1095,51.46745288359324,54.098657094985185,1095.0,isakly,6.17,-6.51,59.0,8.0
1097,166.88404433572356,-6.464653930358324,1097.0,lata,2.59,37.59,57.0,0.0
1098,3.9183473851026633,18.05057513129276,1098.0,kidal,3.83,64.01,32.0,0.0
1099,80.90389211679701,58.1931201141179,1099.0,parabel,4.27,-9.66,69.0,0.0
1107,-54.766308316563865,-35.868164733477386,1107.0,maldonado,6.93,78.8,65.0,0.0
1108,-14.838862910142751,48.18974998251653,1108.0,dingle,12.55,76.7,90.0,36.0
1110,4.199952554004284,-16.563693566045572,1110.0,namibe,7.07,74.45,100.0,56.0
1111,117.0186475566403,13.209654647684502,1111.0,buluang,9.17,78.8,83.0,90.0
1119,117.80040106361423,15.129005580266877,1119.0,palauig,6.17,73.77,91.0,0.0
1120,-85.0351164200618,-10.402522641100944,1120.0,chicama,12.75,69.8,83.0,20.0
1123,-11.241591228584667,21.510234762366935,1123.0,atar,6.4,71.12,29.0,0.0
1124,111.81811106862017,66.73110789093141,1124.0,udachnyy,2.15,-0.98,75.0,56.0
1127,-155.90323360023476,-27.508524544092992,1127.0,avera,3.36,68.43,45.0,75.0
1128,14.739574145786747,33.8334766330598,1128.0,zlitan,10.65,58.34,79.0,0.0
1129,-86.80282080409872,16.712063745240172,1129.0,sandy bay,10.29,66.2,68.0,20.0
1131,-72.57113334046412,54.69211781179837,1131.0,chapais,10.29,28.4,86.0,90.0
1133,106.93171897597102,38.818821309891405,1133.0,shizuishan,1.81,20.81,64.0,0.0
1134,-83.89448156821734,15.909605697168246,1134.0,barra patuca,13.33,79.89,91.0,48.0
1136,102.41209209285279,12.119476261429085,1136.0,trat,3.15,79.17,100.0,0.0
1137,-68.69002412198913,44.28570748726176,1137.0,bucksport,8.05,62.89,36.0,1.0
1138,-76.85233520575008,49.11160475258427,1138.0,senneterre,12.75,24.8,92.0,90.0
1146,9.44848974282533,53.29177113241056,1146.0,zeven,5.82,46.87,87.0,75.0
1149,106.14173907314506,45.68549404647817,1149.0,mandalgovi,6.73,21.12,71.0,0.0
1171,-86.25614659866505,-27.521809025110684,1171.0,coquimbo,10.29,69.8,64.0,0.0
1189,95.27105741058034,63.328052164274396,1189.0,baykit,2.71,-7.37,72.0,44.0
1190,-76.32906321919361,19.863003815186033,1190.0,el cobre,11.41,78.8,69.0,20.0
1192,130.01847640954117,-34.05598223109298,1192.0,flinders,11.41,66.2,68.0,0.0
1196,19.678911922148444,-28.19693188702611,1196.0,karasburg,5.95,52.67,45.0,0.0
1198,-54.85136681784401,-14.361813696466768,1198.0,chapada dos guimaraes,4.7,82.4,74.0,40.0
1200,-84.01863056000938,-14.016069643471099,1200.0,hualmay,4.16,70.35,72.0,12.0
1202,-67.4476333822266,-13.01501532562412,1202.0,santa rosa,15.23,66.08,65.0,0.0
1206,48.55144889476793,62.56666450044648,1206.0,yarensk,2.93,-9.8,52.0,0.0
1208,87.99547985002192,60.65776996641881,1208.0,teguldet,4.61,-9.21,50.0,0.0
1210,124.71252838853758,-16.769242424409185,1210.0,broome,10.29,48.2,100.0,68.0
1218,-78.18895466340932,37.20957595945934,1218.0,bon air,2.59,47.17,57.0,90.0
1219,88.80414608962161,24.439346198466623,1219.0,rajshahi,2.71,60.14,68.0,0.0
1221,8.688279060645527,50.908440504429365,1221.0,wetter,4.7,50.0,93.0,88.0
1227,90.73343863319684,61.37459790345304,1227.0,teya,17.22,86.0,51.0,90.0
1232,70.31136565748201,71.21108139953779,1232.0,yar-sale,10.42,-15.51,70.0,20.0
1235,-7.494918926393723,53.05171195292405,1235.0,mountrath,7.63,41.33,91.0,56.0
1246,75.64142062743994,42.2519084433512,1246.0,kemin,3.15,24.23,77.0,20.0
1252,31.777738584286794,-6.831706899102187,1252.0,inyonga,4.05,62.66,99.0,76.0
1258,56.02679577468268,70.07806244685818,1258.0,iskateley,7.63,-1.88,84.0,64.0
1259,-84.29040685267124,46.70624891866436,1259.0,sault sainte marie,11.41,24.8,58.0,1.0
1271,21.56016938162236,23.78527595281986,1271.0,jalu,2.37,56.99,59.0,0.0
1272,-56.80846722796922,-48.191221266110794,1272.0,rawson,4.72,56.81,35.0,0.0
1273,-59.636620546173404,16.233671627259383,1273.0,saint-francois,13.87,59.0,62.0,0.0
1285,-7.786809494109036,26.7059727639447,1285.0,tiznit,9.08,60.14,100.0,88.0
1293,130.43795636228947,4.348065220407747,1293.0,kloulklubed,5.82,82.4,74.0,75.0
1295,56.78221964891691,48.19185795816418,1295.0,shubarshi,8.41,6.23,72.0,32.0
1297,130.8352177621523,64.72852495827053,1297.0,borogontsy,2.71,-17.72,51.0,0.0
1298,22.063070734704553,-27.425140611062787,1298.0,kathu,6.62,58.97,88.0,24.0
1301,-120.16667811082247,16.89007819060822,1301.0,constitucion,6.93,80.6,13.0,40.0
1303,-162.78287939534985,2.423084109769391,1303.0,lufilufi,12.75,86.0,74.0,75.0
1304,-58.522487975000786,-27.616091364679626,1304.0,corrientes,13.87,91.4,49.0,0.0
1308,8.767138397479357,-11.477844456427874,1308.0,benguela,5.61,73.05,100.0,24.0
1309,86.86023276698023,66.60213891939023,1309.0,igarka,2.59,-6.51,74.0,76.0
1312,95.03794556859447,24.858267510482804,1312.0,phek,2.93,53.52,92.0,0.0
1314,154.44576920800284,-10.455229640190495,1314.0,gizo,3.36,55.4,76.0,20.0
1316,134.74196944755607,-51.89265660453457,1316.0,portland,12.75,60.51,39.0,1.0
1320,-80.11768290992988,26.635662551146396,1320.0,palm springs,6.93,60.71,100.0,90.0
1321,112.53018265319395,-4.307073509684443,1321.0,sampit,4.72,75.57,95.0,32.0
1325,53.91378644102019,29.025206169527053,1325.0,fasa,4.16,60.8,36.0,0.0
1330,116.36531857908722,24.050577350889554,1330.0,chaozhou,4.61,48.2,100.0,0.0
1331,15.085338762266275,32.617794719310524,1331.0,misratah,10.76,58.79,96.0,0.0
1337,165.37015493381296,-15.461196049696724,1337.0,luganville,11.21,85.07,95.0,68.0
1338,93.75613752474868,5.338664976125884,1338.0,banda aceh,6.4,77.06,89.0,48.0
1341,-94.13525898300772,20.90813960587674,1341.0,mundo nuevo,12.75,68.77,56.0,0.0
1342,-31.29295370742912,8.60819058733351,1342.0,sao filipe,18.92,72.47,90.0,12.0
1343,121.71066151010405,16.831254613260214,1343.0,burgos,16.11,44.6,81.0,40.0
1344,158.09891501561282,-12.892341320841837,1344.0,honiara,2.24,77.0,94.0,90.0
1346,-107.60055127060815,37.380324434365676,1346.0,durango,17.22,57.33,16.0,1.0
1349,-167.6308055819908,-30.105149629871775,1349.0,alofi,11.41,84.2,66.0,64.0
1353,18.802119853083326,46.99089172937937,1353.0,perkata,5.82,44.6,100.0,0.0
1354,14.993128476757505,56.04871873741368,1354.0,karlshamn,8.05,31.17,92.0,76.0
1355,97.9396708110504,45.47526931167789,1355.0,hovd,5.82,23.99,92.0,75.0
1359,73.58279909543043,25.04013652551643,1359.0,sadri,6.62,63.69,46.0,0.0
1361,-85.63394574451607,30.631725653101583,1361.0,lynn haven,12.75,66.2,63.0,1.0
1376,-80.52856182582144,26.827665695702393,1376.0,belle glade,4.7,66.87,82.0,75.0
1378,132.53322418193937,-6.700453121614842,1378.0,tual,6.51,84.12,100.0,0.0
1382,-174.9298698714547,-19.83584491472915,1382.0,pangai,10.42,83.36,97.0,44.0
1383,142.42639910397645,38.46355214115289,1383.0,ofunato,4.7,28.4,79.0,20.0
1388,18.95093348502317,-24.65315921626889,1388.0,aranos,8.52,63.56,18.0,0.0
1389,77.34920350782255,13.847189053641955,1389.0,kodigenahalli,2.24,64.4,68.0,0.0
1390,-52.041061055369525,16.47618780887771,1390.0,bathsheba,23.04,78.8,78.0,40.0
1399,127.19067308875543,9.675582891107894,1399.0,cortes,1.7,71.7,100.0,80.0
1400,-111.43549795611592,39.77870257701596,1400.0,payson,9.17,52.74,43.0,1.0
1407,-75.08541255736613,21.698253296759432,1407.0,banes,14.99,78.8,74.0,40.0
1418,31.79669228191966,43.62367905569519,1418.0,zaozerne,7.4,35.48,87.0,92.0
1419,-97.04537822368712,47.08276651862701,1419.0,west fargo,4.7,33.8,74.0,90.0
1420,147.87165270881917,-11.008031403922402,1420.0,port moresby,9.17,77.0,88.0,40.0
1424,110.0558326192949,13.149995313471038,1424.0,tuy hoa,12.21,71.75,98.0,100.0
1426,-78.3901404159095,-1.5153704659656029,1426.0,banos,3.36,50.56,93.0,0.0
1428,140.3619565746959,39.72432333165034,1428.0,akita,3.36,30.2,92.0,75.0
1430,114.31797002296184,64.8015700402828,1430.0,mirnyy,8.63,17.21,89.0,92.0
1435,112.27504808279485,36.36753796918947,1435.0,xinzhi,5.82,57.7,77.0,20.0
1442,161.29596501679384,51.804738464693514,1442.0,petropavlovsk-kamchatskiy,15.66,26.6,49.0,64.0
1443,37.4576175664466,46.90540385502376,1443.0,yalta,2.26,32.33,98.0,88.0
1444,40.93247209278687,-4.875016395598209,1444.0,micheweni,11.21,82.19,100.0,64.0
1450,122.48925213807382,34.98957185472973,1450.0,yatou,3.36,82.4,83.0,75.0
1453,-57.97582138064169,65.12149346548682,1453.0,sisimiut,2.59,-11.87,56.0,32.0
1457,147.2907526601723,-20.004288041029596,1457.0,ayr,11.21,42.6,93.0,40.0
1465,-115.62046560224326,33.37341944594695,1465.0,brawley,9.17,70.7,52.0,90.0
1466,-45.50083008150361,10.004669691152344,1466.0,cayenne,7.4,77.0,83.0,20.0
1468,-5.080280013446014,50.738921133190786,1468.0,bodmin,14.99,48.2,93.0,0.0
1469,122.31642032260481,44.12405581072815,1469.0,tongliao,2.71,13.2,59.0,0.0
1470,-80.01890080913044,51.61065960090221,1470.0,moose factory,9.17,19.4,79.0,90.0
1472,-110.46521880776241,39.11471644968958,1472.0,price,10.29,57.2,14.0,1.0
1478,111.90103004453533,-3.146425693258095,1478.0,pangkalanbuun,4.16,74.67,100.0,56.0
1492,75.87884400905574,46.0291973563879,1492.0,balkhash,16.35,40.92,82.0,88.0
1495,42.88827864452213,-9.053485364162782,1495.0,mitsamiouli,2.37,78.99,100.0,68.0
1498,40.62205158493211,-12.544005835157236,1498.0,pemba,3.27,76.61,100.0,92.0
1501,111.4213630860582,18.35071402975244,1501.0,wanning,2.24,41.0,86.0,75.0
1505,-61.78785377944017,-9.539940892438466,1505.0,jaru,2.04,76.92,92.0,0.0
1515,-20.98053666278085,16.68123464787456,1515.0,santa maria,2.24,84.2,54.0,0.0
1523,-15.202099004882655,25.578574224586063,1523.0,aguimes,16.11,64.4,72.0,20.0
1535,14.948767642617128,29.586106822270693,1535.0,hun,8.05,50.76,100.0,76.0
1536,138.1648524699333,-33.164003291052445,1536.0,port pirie,18.34,75.2,78.0,0.0
1540,114.82745988670388,-0.6343500342892696,1540.0,amuntai,2.59,73.28,100.0,92.0
1543,69.19910740981649,50.1775452592326,1543.0,atbasar,9.53,6.77,84.0,44.0
1546,37.51470060552427,58.682222565384876,1546.0,vesyegonsk,10.87,16.22,83.0,88.0
1549,-1.8744575115711086,59.29262930104289,1549.0,sandwick,12.75,42.8,100.0,92.0
1551,-18.582042134322535,36.36627408579423,1551.0,camacha,19.46,60.55,63.0,40.0
1552,145.0590548980323,60.878761506880096,1552.0,okhotsk,4.94,7.76,90.0,48.0
1558,-59.67616217058199,-35.68363186872496,1558.0,veinticinco de mayo,5.06,76.29,59.0,0.0
1564,6.657434243486307,65.12578464742546,1564.0,bud,8.05,30.25,86.0,0.0
1569,-77.55323292254936,1.1000639260696943,1569.0,guaitarilla,8.05,63.91,81.0,90.0
1570,-54.178022051746,9.735730177954267,1570.0,marienburg,8.05,53.15,76.0,0.0
1578,75.94635125151962,64.3997374046356,1578.0,gubkinskiy,9.75,-10.56,72.0,56.0
1580,100.0943787316329,67.99586994528971,1580.0,tura,6.62,57.84,96.0,12.0
1583,48.170616278108895,19.427792544238542,1583.0,najran,2.93,64.4,16.0,0.0
1589,-115.26894120790732,53.79652608280992,1589.0,whitecourt,4.7,44.6,33.0,20.0
1590,-45.031165000242595,67.37605795942994,1590.0,qasigiannguit,11.41,3.2,41.0,76.0
1592,-42.83306455267564,-16.083012650807376,1592.0,porteirinha,1.36,69.09,98.0,76.0
1593,97.17857659206226,20.025718373502613,1593.0,loikaw,2.48,60.14,100.0,92.0
1595,56.475130868706316,56.11017932464779,1595.0,askino,7.63,-2.55,72.0,0.0
1596,-18.992320057659015,55.58896603110537,1596.0,vestmannaeyjar,13.78,27.87,100.0,0.0
1603,-105.6685128188185,40.021127793792516,1603.0,boulder,21.92,47.62,25.0,75.0
1605,122.38596167585797,33.45507789049975,1605.0,juegang,7.29,44.21,89.0,32.0
1607,13.550445078401907,12.351065692638429,1607.0,maiduguri,3.15,68.51,56.0,0.0
1610,31.627090562997807,-15.399623828538552,1610.0,nyimba,3.38,69.86,97.0,92.0
1611,49.84303319517909,-9.891459982706792,1611.0,ambilobe,3.27,70.17,99.0,20.0
1613,-75.71581932466881,19.336684219738302,1613.0,santiago de cuba,11.41,80.8,69.0,20.0
1615,5.858673357326182,-24.649358006818375,1615.0,henties bay,1.81,59.64,100.0,0.0
1624,-154.74269677978612,27.38704982307884,1624.0,kailua,17.22,76.23,56.0,75.0
1628,-71.94562102235508,5.361183769615948,1628.0,villanueva,6.93,91.4,49.0,20.0
1630,113.32074943150957,43.616153202599236,1630.0,erenhot,10.98,26.57,63.0,0.0
1636,9.084867657871598,9.120351833562381,1636.0,jos,2.71,58.65,55.0,0.0
1637,130.11776875864098,37.67334167942448,1637.0,seoul,3.36,36.66,93.0,75.0
1638,-71.08708970521522,33.78829295030634,1638.0,elizabeth city,3.36,47.37,75.0,90.0
1641,25.47610126027419,-32.59627711711443,1641.0,somerset east,3.83,55.19,88.0,32.0
1644,11.450854672856849,43.15169361395945,1644.0,siena,2.24,54.34,100.0,75.0
1650,58.05775013345763,67.83556789234709,1650.0,usinsk,3.15,-2.46,74.0,68.0
1651,131.31920902818126,16.043084577525647,1651.0,san policarpo,17.92,78.09,100.0,92.0
1652,175.76034557448656,87.64687873618931,1652.0,leningradskiy,3.6,-4.94,100.0,56.0
1656,109.41574172474384,60.80128692996698,1656.0,yerbogachen,4.61,1.64,77.0,68.0
1657,-52.53544380344404,-28.680256177654627,1657.0,soledade,14.99,77.0,78.0,40.0
1659,157.15520114007518,7.227888705919014,1659.0,kavieng,9.75,83.36,100.0,92.0
1664,131.65272213638605,-2.9310118205359714,1664.0,sorong,5.17,82.77,100.0,32.0
1668,147.33361932096022,-27.976511965677517,1668.0,roma,1.12,54.84,81.0,40.0
1669,-0.6062582046807563,4.173668111987396,1669.0,mumford,6.96,79.22,87.0,0.0
1670,75.23484192552289,50.975132785832386,1670.0,ekibastuz,9.31,16.4,91.0,92.0
1672,3.0099785848923943,40.19673938698435,1672.0,alcudia,2.24,57.2,93.0,20.0
1682,-83.48475475299898,29.94242014372736,1682.0,lake city,8.05,46.2,28.0,40.0
1691,117.4066695059011,41.03509955875256,1691.0,chengde,2.37,21.98,77.0,0.0
1693,-113.02698252824014,47.032561283381995,1693.0,anaconda,8.05,37.4,29.0,1.0
1698,131.8139820309642,-23.795150147344174,1698.0,yulara,9.17,73.4,69.0,32.0
1699,-57.17729842501598,-42.75407154916381,1699.0,necochea,8.08,61.22,100.0,92.0
1700,-131.41014007417849,38.811109173873376,1700.0,fortuna,5.82,62.6,59.0,0.0
1706,126.76324917393873,51.71020518472949,1706.0,sivaki,6.29,4.47,60.0,0.0
1715,151.80158762948503,-23.630391664902945,1715.0,gladstone,14.67,77.37,83.0,0.0
1720,45.42123862397489,33.27907532962077,1720.0,mandali,4.38,55.1,68.0,64.0
1723,42.74921621881916,6.138197300834591,1723.0,ginir,2.59,47.67,58.0,0.0
1726,-88.71500265567965,-10.674174109832379,1726.0,sechura,12.55,78.27,73.0,0.0
1737,156.94691131165956,58.49189733598672,1737.0,tigil,20.83,19.91,82.0,32.0
1739,-57.897745105639345,-34.1370055177371,1739.0,colonia,2.24,42.8,87.0,90.0
1744,87.84083588141635,27.754305193649216,1744.0,gezing,10.29,46.4,65.0,20.0
1745,-56.092721242807684,-23.271624449715617,1745.0,tacuati,3.38,81.02,85.0,44.0
1746,93.13081399190781,49.693508885598504,1746.0,ulaangom,11.99,35.12,63.0,0.0
1747,19.85451215484403,-17.38020260159479,1747.0,rundu,2.71,63.69,91.0,0.0
1751,144.21419001646427,-36.61683586573094,1751.0,bendigo,4.16,74.45,86.0,0.0
1758,-45.21740079241681,-22.284006427912388,1758.0,sao lourenco,20.8,56.46,82.0,40.0
1759,142.40588219085987,-3.899312457489472,1759.0,ambunti,2.93,80.07,93.0,24.0
1763,-24.23967403688252,40.59815326733087,1763.0,rabo de peixe,19.46,57.2,71.0,40.0
1765,166.03543610042124,58.51683317356765,1765.0,tilichiki,3.38,26.03,89.0,80.0
1766,117.72324900316403,29.811105477293893,1766.0,wucheng,2.15,41.51,76.0,0.0
1770,155.2284336114916,-32.91581803446167,1770.0,port macquarie,8.05,73.4,56.0,75.0
1773,56.845910924046564,39.46868529567368,1773.0,baherden,1.7,42.23,91.0,0.0
1774,-116.61951328408132,59.00968416094284,1774.0,high level,4.7,46.4,28.0,20.0
1779,15.645288341631357,-29.605221094043635,1779.0,oranjemund,10.98,62.7,97.0,20.0
1780,-65.98246681960202,45.607899830659704,1780.0,hampton,5.82,62.6,82.0,40.0
1782,147.30096192908968,44.7155183312297,1782.0,kurilsk,8.41,22.07,100.0,12.0
1783,57.998283610761774,55.57857104761624,1783.0,duvan,2.71,-3.18,74.0,0.0
1785,-73.98242348405448,-48.22064614291482,1785.0,coihaique,4.7,53.33,66.0,90.0
1788,-45.79888827712679,-8.257273512619705,1788.0,balsas,3.71,73.46,90.0,36.0
